port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,0,3.5245,0,9,9,1,1,Esse livro é a edição do ano passado - precisamos do ________,Livro novo,livro novo,opt_b,,,,,,,,,,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,,,,,space,1.5418,,,,,,,,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,0,4.5515,0,0,0,0,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,0,5.6622,0,1,1,5,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,5.4255,0,2,2,6,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,1,6.8908,0,3,3,4,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,1,3.7707,0,4,4,1,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,9.6154,0,5,5,9,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,2.6377,0,6,6,2,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,3.3751,0,7,7,8,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,4.0338,0,8,8,7,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,4.6693,0,9,9,3,1,,
,,60319c4ae7fec011b90a5410,001,2022-09-19_19h19.01.506,rothman_exp,2022.2.3,Win32,9.600430099,,,,,,,,,,,,,,,,,,,,,space,4.8327
