port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,1.6965,0,1,1,9,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,1,0.3317,0,2,2,3,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,1,0.3162,0,3,3,1,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,1,0.0866,0,4,4,0,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,0.0935,0,5,5,8,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,0.0897,0,6,6,6,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,1,0.1649,0,7,7,4,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,0.0917,0,8,8,7,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,1,0.2603,0,9,9,5,1,,
,,614235732a911ae28559d9c3,001,2022-09-19_19h18.43.086,rothman_exp,2022.2.3,Win32,15.04415459,,,,,,,,,,,,,,,,,,,,,space,10.8291
