port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,0.9606,0,1,1,2,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,1.2439,0,2,2,7,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,0.7165,0,3,3,9,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,1,1.0217,0,4,4,3,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,0,0.7017,0,5,5,6,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,1,1.1682,0,6,6,1,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,1,1.2571,0,7,7,0,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,0,0.9082,0,8,8,4,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,1,2.667,0,9,9,5,1,,
,,609d1db6e6624a23a8f99f0d,001,2022-09-16_23h04.04.899,rothman_exp,2022.2.3,Win32,62.44925998,,,,,,,,,,,,,,,,,,,,,space,33.4323
